adm0_name,adm1_name,adm1_id,adm2_name,adm3_name,date,policy,policy_intensity,travel_ban_intl_out_country_list,travel_ban_intl_in_country_list,no_gathering_size,Optional,Notes,source,access_date
USA,Kentucky,KY,all,all,3/7/2020,social_distance,1,NA,NA,NA,Y,"stay home as much as possible, keep away from others that are sick, avoid crowds.",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=78,3/17/2020
USA,Kentucky,KY,all,all,3/11/2020,paid_sick_leave,1,NA,NA,NA,N,"urged more businesses to allow employees to tele-commute and to provide paid sick leave, and asked places of worship to temporarily cancel services.",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=85,3/17/2020
USA,Kentucky,KY,all,all,3/11/2020,religious_closure,1,NA,NA,NA,N,asked places of worship to temporarily cancel services,https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=85,3/17/2020
USA,Kentucky,KY,all,all,3/11/2020,social_distance,0.2,NA,NA,NA,N,closed all state prisons to visitors,https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=85,3/17/2020
USA,Kentucky,KY,all,all,3/11/2020,travel_ban_local,1,NA,NA,NA,N,suspended out-of-state travel for state employees,https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=85,3/17/2020
USA,Kentucky,KY,all,all,3/16/2020,social_distance,0.4,NA,NA,NA,N,Governor ordered all bars and restaurant and dining rooms to close.,https://www.courier-journal.com/story/news/2020/03/16/coronavirus-kentucky-beshear-orders-restaurants-bars-close/5057062002/,3/17/2020
USA,Kentucky,KY,all,all,3/17/2020,business_closure,0.33,NA,NA,NA,N,"All public-facing businesses that encourage public congregation or, that by the nature of the service to the public, cannot comply with CDC guidelines concerning social distancing, shall cease all in-person operations. These public-facing businesses that must close include entertainment, hospitality and recreational facilities, community and recreation centers, gyms and exercise facilities, hair salons, nail salons, spas, concert venues, theaters, and sporting event facilities.",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=95,3/26/2020
USA,Kentucky,KY,all,all,3/17/2020,social_distance,0.6,NA,NA,NA,N,"All acute care facilities should discourage all visitors except for visits in end-of-life circumstances. The Governor also advised psychiatric facilities to restrict visitation, only allowing it if deemed medically necessary by the attending physician, administrator and the medical director. The Governor recommended personal care homes, assisted living, senior care facilities and intermediate care facilities limit visitation only to loved ones that are receiving end-of-life care.",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=95,3/26/2020
USA,Kentucky,KY,all,all,3/20/2020,school_closure,1,NA,NA,NA,N,school superintendents keep schools closed for in-person classes until at least April 20,https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=99,3/20/2020
USA,Kentucky,KY,all,all,3/22/2020,business_closure,0.67,NA,NA,NA,N,"all businesses closed, except essential businesses. all nonessential retailers to close within 24 hours and that he is mandating all elective medical procedures to end.",https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020
USA,Kentucky,KY,all,all,3/22/2020,social_distance,0.8,NA,NA,NA,N,"Gov. Beshear said he previously recommended that all elective medical procedures cease, but said tomorrow he would mandate they stop.",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=101,3/25/2020
USA,Kentucky,KY,all,all,3/24/2020,business_closure,1,NA,NA,NA,N,all non-life sustaining business to close in-person service.,https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=103,3/26/2020
USA,Kentucky,KY,all,all,3/26/2020,social_distance,1,NA,NA,NA,N,mayors and county judge-executives to monitor people gathering in public places such as parks and stop them if people are not practicing social distancing,https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=105,3/30/2020
USA,Louisiana,LA,all,all,3/11/2020,emergency_declaration,1,NA,NA,NA,NA,Governor Edwards declared a public health emergency to allow state agencies to thoroughly prepare for any eventuality related to public health needs and deploy additional resources to assist local authorities. The declaration also addresses efforts to prevent price gouging and limits state employee travel.,https://gov.louisiana.gov/index.cfm/newsroom/detail/2400,3/17/2020
USA,Louisiana,LA,all,all,3/13/2020,event_cancel,1,NA,NA,NA,N,"postponing elections in Louisiana, including the Louisiana Presidential Primary.",https://www.ncsl.org/research/elections-and-campaigns/state-action-on-covid-19-and-elections.aspx,3/14/2020
USA,Louisiana,LA,all,all,3/13/2020,no_gathering,0.33,NA,NA,250,N,The Governor signed a proclamation that immediately halts any gathering of more than 250 people until April 13 and closes all K-12 public schools statewide effective March 16 until April 13.,https://gov.louisiana.gov/index.cfm/newsroom/detail/2403,3/17/2020
USA,Louisiana,LA,all,all,3/17/2020,social_distance,0.5,NA,NA,NA,N,"The Governor ordered bars, gyms and movie theaters to close and limited restaurants to delivery and takeout.",https://www.usnews.com/news/best-states/louisiana/articles/2020-03-16/virus-cases-top-100-in-louisiana-as-more-businesses-close,3/17/2020
USA,Louisiana,LA,all,all,3/17/2020,no_gathering,0.67,NA,NA,50,N,including further limiting the size of gatherings to fewer than 50,https://gov.louisiana.gov/index.cfm/newsroom/detail/2411,3/25/2020
USA,Louisiana,LA,all,all,3/17/2020,social_distance,1,NA,NA,NA,N,The Governor ordered limited restaurants to delivery and takeout.,https://www.usnews.com/news/best-states/louisiana/articles/2020-03-16/virus-cases-top-100-in-louisiana-as-more-businesses-close,3/17/2020
USA,Louisiana,LA,all,all,3/22/2020,business_closure,1,NA,NA,NA,N,"all businesses closed, except essential businesses",https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020
USA,Louisiana,LA,all,all,3/22/2020,no_gathering,1,NA,NA,10,N,no gathering of individuals of more than 10 people,https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,3/25/2020
USA,Louisiana,LA,all,all,3/22/2020,home_isolation,1,NA,NA,NA,N,"required to stay at home or place of residence. if outdoors, must remain 6 ft apart from any person",https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,3/25/2020
USA,Massachusetts,MA,all,all,3/10/2020,emergency_declaration,1,NA,NA,NA,NA,state of emergency,https://www.cdc.gov/coronavirus/2019-ncov/downloads/MA_Community_Mitigation.pdf,3/14/2020
USA,Massachusetts,MA,all,all,3/10/2020,social_distance,0.33,NA,NA,NA,N,cancel work-sponsored events,https://www.cdc.gov/coronavirus/2019-ncov/downloads/MA_Community_Mitigation.pdf,3/14/2020
USA,Massachusetts,MA,all,all,3/11/2020,travel_ban_local,1,no school trips,no school trips,NA,Y,cancel school trips,https://www.mass.gov/info-details/covid-19-guidance-and-recommendations#for-elementary-and-secondary-schools-,3/14/2020
USA,Massachusetts,MA,all,all,3/12/2020,social_distance,0.67,NA,NA,NA,N,restriction of visitation at Assisted Living Residences.,https://www.mass.gov/news/massachusetts-issues-guidelines-to-assisted-living-facilities-community-based-providers-and,3/14/2020
USA,Massachusetts,MA,all,all,3/13/2020,no_gathering,0.33,NA,NA,250,N,"Cancel large gatherings (e.g., >250 people), and smaller gatherings that may bring persons together from multiple parts of the country.",https://www.cdc.gov/coronavirus/2019-ncov/downloads/MA_Community_Mitigation.pdf,3/14/2020
USA,Massachusetts,MA,all,all,3/15/2020,no_gathering,0.67,NA,NA,25,N,Gatherings of more than 25 people are prohibited.,https://www.mass.gov/news/baker-polito-administration-announces-emergency-actions-to-address-covid-19,3/14/2020
USA,Massachusetts,MA,all,all,3/15/2020,social_distance,1,NA,NA,NA,N,mandatory shut down of restaurants and bars. Visitors are prohibited from entering long-term care facilities and nursing homes.,https://www.mass.gov/news/baker-polito-administration-announces-emergency-actions-to-address-covid-19,3/14/2020
USA,Massachusetts,MA,all,all,3/23/2020,no_gathering,1,NA,NA,10,N,the Governor also stated that he is limiting mass gathering to 10 people or less. The order does not however prohibit gatherings of more than 10 people in an outdoor space.,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,3/26/2020
USA,Massachusetts,MA,all,all,3/23/2020,business_closure,1,NA,NA,NA,N,"all businesses closed, except essential businesses. emergency order requiring all businesses and organization who are not proving “COVID-19 Essential Services” to close their physical workplaces and facilities.",https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020
USA,Massachusetts,MA,all,all,3/25/2020,school_closure,1,NA,NA,NA,N,"new actions across the commonwealth, which include extending the closure of all public and private schools",https://www.mass.gov/news/baker-polito-administration-announces-extension-of-school-and-non-emergency-child-care-program,3/26/2020
USA,Maryland,MD,all,all,3/11/2020,social_distance,0.5,NA,NA,NA,Y,"For long-term care communities, access is restricted to essential visits only; staff are prohibited from international travel; and it is recommended that facilities screen all individuals entering the facilities.",https://www.youtube.com/watch?v=GAnBmnSTzYA&feature=youtu.be,3/17/2020
USA,Maryland,MD,all,all,3/12/2020,school_closure,1,NA,NA,NA,N,Closing all public schools from March 16 through March 27.,https://www.youtube.com/watch?v=zgvsiCjo_-M,3/26/2020
USA,Maryland,MD,all,all,3/12/2020,work_from_home,1,NA,NA,NA,N,All state government is raised to “elevated level two” and all non-essential state employees who are approved for telework will be required to do so.,https://www.youtube.com/watch?v=zgvsiCjo_-M,3/26/2020
USA,Maryland,MD,Baltimore,all,3/14/2020,social_distance,1,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,Maryland,MD,Anne Arundel,all,3/14/2020,social_distance,1,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,Maryland,MD,Howard,all,3/14/2020,social_distance,1,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,Maryland,MD,all,all,3/16/2020,social_distance,1,NA,NA,NA,N,"The Governor issued an emergency order closing all casinos, racetracks, and betting facilities. To support these businesses, the Maryland Department of Commerce and Labor compiled resources for employer and worker assistance, financial assistance, and licensing and permitting to help support the industry. The Governor ordered the closure of bars and restaurants",https://governor.maryland.gov/2020/03/15/governor-hogan-issues-emergency-order-to-close-all-maryland-casinos-racetracks-and-simulcast-betting-facilities-to-prevent-the-spread-of-covid-19/,3/26/2020
USA,Maryland,MD,all,all,3/16/2020,no_gathering,0.5,NA,NA,50,N,banned mass gatherings of over 50 people.,https://governor.maryland.gov/2020/03/15/governor-hogan-issues-emergency-order-to-close-all-maryland-casinos-racetracks-and-simulcast-betting-facilities-to-prevent-the-spread-of-covid-19/,3/26/2020
USA,Maryland,MD,all,all,3/17/2020,event_cancel,1,NA,NA,NA,N,"election postponement: to postpone April 28 primary elections until June 2, while moving forward with the 7th congressional general election by implementing a vote-by-mail system.",https://governor.maryland.gov/2020/03/17/governor-hogan-issues-proclamation-to-postpone-april-28-primary-implement-vote-by-mail-system-to-fill-7th-congressional-district-seat/,3/26/2020
USA,Maryland,MD,all,all,3/19/2020,transit_suspension,1,NA,NA,NA,N,"The Governor announced that no one should use public transportation except emergency personnel, front-line health-care workers, or those whose jobs are essential to the supply chain.",https://businessexpress.maryland.gov/coronavirus,3/26/2020
USA,Maryland,MD,all,all,3/20/2020,travel_ban_local,1,NA,NA,NA,N,that all returning spring break travelers quarantine for the next 14 days and avoid people over the age of 60.,https://governor.maryland.gov/2020/03/20/governor-hogan-provides-updates-on-coronavirus-cases-and-statewide-response/,3/26/2020
USA,Maryland,MD,all,all,3/23/2020,business_closure,1,NA,NA,NA,N,"all businesses closed, except essential businesses",https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020
USA,Maryland,MD,all,all,3/23/2020,no_gathering,1,NA,NA,10,N,no gathering of individuals of more than 10 people,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,3/25/2020
USA,Maine,ME,all,all,3/12/2020,no_gathering,0.5,NA,NA,250,Y,Governor Janet Mills recommended in a press conference that gatherings with more than 250 people be postponed. The Governor also announced that she is suspending all non-essential travel by state employees.,https://wgme.com/news/coronavirus/gov-mills-advises-postponing-gatherings-presumptive-positive-coronavirus-case,3/17/2020
USA,Maine,ME,all,all,3/12/2020,emergency_declaration,1,NA,NA,NA,NA,Governor Janet Mills signed a proclamation of civil emergency.,https://www.maine.gov/governor/mills/news/governor-announces-significant-recommendations-signs-civil-emergency-proclamation-respond,3/17/2020
